,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C,Schedule F  , Schedule A Deductions 
"$50,000 or more      ",399,"1,231",536,"42,246",368,"29,677",295,"1,972",398,"7,567",49,--        ,302
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90041,"11,412","21,982","7,305","410,942","9,651","336,700","5,779","11,402","9,277","49,420","2,050",**        ,"4,008"
"Under $10,000        ","2,382","2,762",691,"7,301","1,711","9,745",677,861,981,486,468,--        ,134
"$10,000 under $25,000","3,263","5,842","1,918","55,820","2,719","44,696","1,146","1,789","2,616","3,437",482,--        ,489
"$25,000 under $50,000","3,005","6,138","2,102","107,593","2,712","92,173","1,659","2,546","2,924","10,086",453,**        ,"1,168"
"$50,000 or more      ","2,762","7,240","2,594","240,228","2,509","190,086","2,297","6,206","2,756","35,411",647,**        ,"2,217"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90042,"21,946","46,187","18,252","594,372","19,407","514,621","8,372","11,741","15,959","58,471","3,399",**        ,"5,848"
"Under $10,000        ","5,288","8,134","3,036","24,120","4,126","22,505",984,892,"2,001","1,107","1,114",--        ,204
"$10,000 under $25,000","7,917","17,114","7,239","133,054","7,099","115,706","2,132","2,608","5,515","6,558","1,012",--        ,939
"$25,000 under $50,000","5,595","13,098","5,221","196,714","5,258","177,486","2,775","3,101","5,306","16,599",684,**        ,"2,236"
"$50,000 or more      ","3,146","7,841","2,756","240,484","2,924","198,924","2,481","5,140","3,137","34,207",589,**        ,"2,469"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90043,"16,472","33,292","13,423","519,491","13,915","418,890","6,561","12,060","12,095","52,325","2,446",**        ,"6,164"
"Under $10,000        ","3,646","5,733","2,286","15,821","2,756","15,638",643,740,"1,195",686,724,**        ,217
"$10,000 under $25,000","5,303","10,795","4,703","89,819","4,427","72,794","1,408","1,664","3,648","4,195",583,**        ,952
"$25,000 under $50,000","4,530","9,498","3,911","161,126","4,035","136,524","2,166","2,680","4,270","12,872",503,**        ,"2,376"
"$50,000 or more      ","2,993","7,266","2,523","252,725","2,697","193,934","2,344","6,976","2,982","34,572",636,**        ,"2,619"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90044,"23,444","55,154","27,302","452,495","20,969","410,714","5,397","4,261","13,708","28,867","2,912",**        ,"4,805"
"Under $10,000        ","7,039","13,725","6,677","28,123","5,709","31,091",680,418,"2,121","1,352","1,396",**        ,217
"$10,000 under $25,000","10,154","24,872","12,730","165,967","9,287","147,783","1,849","1,163","5,736","5,662",979,**        ,"1,289"
"$25,000 under $50,000","4,921","12,847","6,318","167,169","4,710","154,119","1,948","1,385","4,525","11,347",394,**        ,"2,218"
"$50,000 or more      ","1,330","3,710","1,577","91,236","1,263","77,721",920,"1,295","1,326","10,506",143,**        ,"1,081"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90045,"17,581","32,299","9,475","856,602","14,254","692,304","10,787","32,711","15,255","142,393","3,370",21,"7,498"
"Under $10,000        ","2,800","2,900",720,"-64,959","1,843","11,058","1,084","1,747","1,283",624,554,**        ,197
"$10,000 under $25,000","3,830","6,215","1,839","65,547","2,966","48,899","1,626","3,941","3,132","4,252",561,**        ,579
"$25,000 under $50,000","4,592","7,961","2,234","167,231","3,913","134,687","2,599","5,889","4,491","17,341",708,**        ,"1,586"
"$50,000 or more      ","6,359","15,223","4,682","688,783","5,532","497,660","5,478","21,134","6,349","120,176","1,547",*       21,"5,136"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90046,"25,311","34,126","4,913","1,212,054","20,802","879,537","13,360","48,020","21,822","225,230","7,685",15,"8,558"
"Under $10,000        ","5,470","6,207",818,"-4,159","3,603","21,606","1,976","3,881","2,650","1,592","2,118",**        ,477
"$10,000 under $25,000","6,828","8,959","1,312","117,230","5,707","90,761","2,800","5,885","6,255","9,875","1,929",**        ,"1,120"
"$25,000 under $50,000","6,842","9,076","1,174","245,042","6,186","208,035","3,672","7,252","6,767","29,500","1,673",**        ,"2,081"
"$50,000 or more      ","6,171","9,884","1,609","853,941","5,306","559,135","4,912","31,002","6,150","184,263","1,965",*       15,"4,880"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90047,"18,145","37,945","16,414","483,805","15,679","407,323","6,543","6,691","12,686","38,797","2,208",**        ,"6,371"
"Under $10,000        ","4,326","7,316","3,155","23,478","3,373","18,097",631,481,"1,359",780,814,**        ,202
"$10,000 under $25,000","6,197","13,091","5,929","104,277","5,230","85,474","1,643","1,467","4,030","4,317",614,**        ,"1,220"
"$25,000 under $50,000","5,259","11,394","4,950","186,115","4,852","162,617","2,495","2,214","4,944","13,966",464,**        ,"2,887"
"$50,000 or more      ","2,363","6,144","2,380","169,935","2,224","141,135","1,774","2,529","2,353","19,734",316,--        ,"2,062"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90048,"12,801","17,823","2,610","813,732","9,199","476,807","8,297","64,026","11,243","159,285","3,787",13,"5,128"
"Under $10,000        ","2,398","2,599",281,"-17,487","1,241","7,978","1,150","2,425","1,150",757,901,**        ,296
"$10,000 under $25,000","2,959","3,809",484,"51,075","1,953","30,927","1,693","6,445","2,698","4,463",874,*       13,587
"$25,000 under $50,000","3,469","4,662",596,"125,354","2,799","91,435","2,135","8,693","3,431","15,368",831,**        ,"1,166"
"$50,000 or more      ","3,975","6,753","1,249","654,790","3,206","346,467","3,319","46,463","3,964","138,697","1,181",**        ,"3,079"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90049,"19,664","29,322","5,113","3,203,185","13,649","1,607,222","14,711","270,375","17,708","877,245","5,243",65,"11,046"
"Under $10,000        ","3,151","2,705",315,"-272,402","1,462","17,926","1,876","16,003","1,623","2,251",758,**        ,533
"$10,000 under $25,000","2,891","3,314",342,"49,591","1,984","30,177","1,653","4,645","2,624","4,372",668,--        ,659
"$25,000 under $50,000","3,936","4,859",474,"144,645","3,103","103,098","2,541","8,685","3,836","17,906",837,**        ,"1,411"
"$50,000 or more      ","9,686","18,444","3,982","3,281,351","7,100","1,456,021","8,641","241,042","9,625","852,716","2,980",*       65,"8,443"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90050,103,207,79,"2,653",87,"2,677",52,92,79,269,22,--        ,34
"Under $10,000        ",29,51,20,-79,21,153,**        ,**        ,12,5,10,--        ,**        
"$10,000 under $25,000",30,61,24,542,22,432,*       23,*       81,25,33,*       12,--        ,**        
"$25,000 under $50,000",30,59,21,"1,091",30,"1,075",17,9,28,96,**        ,--        ,*       21
"$50,000 or more      ",14,36,14,"1,099",14,"1,017",12,2,14,135,**        ,--        ,13
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90051,647,"1,272",541,"32,379",469,"12,829",292,"2,117",457,"5,902",69,**        ,221
"Under $10,000        ",107,156,50,590,68,443,28,47,41,23,21,--        ,**        
"$10,000 under $25,000",240,547,268,"4,025",205,"3,427",72,115,140,172,25,--        ,*       42
"$25,000 under $50,000",187,391,178,"6,838",153,"5,542",98,295,169,552,*       23,--        ,86
"$50,000 or more      ",113,178,45,"20,926",43,"3,417",94,"1,660",107,"5,155",**        ,**        ,93
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90053,324,548,180,"16,257",300,"14,406",172,261,304,"2,359",34,--        ,132
"Under $10,000        ",27,31,11,144,19,154,**        ,**        ,12,5,**        ,--        ,**        
"$10,000 under $25,000",45,64,17,779,35,637,*       17,*       29,41,65,*       23,--        ,**        
"$25,000 under $50,000",140,227,79,"5,069",137,"4,961",67,44,139,541,**        ,--        ,*       48
"$50,000 or more      ",112,226,73,"10,265",109,"8,654",88,188,112,"1,748",11,--        ,84
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90054,167,376,178,"-25,912",153,"3,889",48,153,117,400,20,--        ,34
"Under $10,000        ",30,53,25,"-30,177",22,102,**        ,**        ,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",69,170,83,"1,110",66,"1,035",*       21,*       62,*       49,*         49,*       20,--        ,**        
"$25,000 under $50,000",51,115,55,"1,862",51,"1,861",17,4,51,160,**        ,--        ,*       24
"$50,000 or more      ",17,38,15,"1,293",14,891,10,87,17,191,--        ,--        ,10
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90055,291,569,237,"12,540",241,"4,956",87,"1,450",188,"1,709",44,--        ,39
"Under $10,000        ",87,145,54,519,70,437,13,8,31,12,18,--        ,**        
"$10,000 under $25,000",119,259,124,"1,943",101,"1,582",34,72,73,105,14,--        ,**        
"$25,000 under $50,000",65,123,45,"2,158",51,"1,613",24,214,65,262,*       12,--        ,*       26
"$50,000 or more      ",20,42,14,"7,920",19,"1,324",16,"1,156",19,"1,330",**        ,--        ,13
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90056,"3,911","7,069","1,989","260,390","3,014","168,081","2,531","12,566","3,386","43,674",870,15,"2,235"
"Under $10,000        ",549,562,127,"-4,404",359,"2,049",201,393,213,125,107,--        ,71
"$10,000 under $25,000",718,"1,084",294,"12,374",515,"8,608",314,887,579,795,119,**        ,184
"$25,000 under $50,000",913,"1,491",414,"33,348",737,"25,686",511,"1,276",870,"3,146",151,**        ,445
"$50,000 or more      ","1,731","3,932","1,154","219,072","1,403","131,738","1,505","10,010","1,724","39,608",493,*       15,"1,535"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90057,"10,346","21,445","8,821","181,568","8,968","158,209","2,181","3,226","6,541","14,421","1,977",**        ,699
"Under $10,000        ","3,563","6,138","2,347","18,377","2,634","15,030",395,291,"1,475",955,"1,124",--        ,35
"$10,000 under $25,000","4,786","10,603","4,638","77,072","4,456","69,903",896,860,"3,146","3,425",605,--        ,190
"$25,000 under $50,000","1,608","3,774","1,526","53,981","1,525","49,379",635,871,"1,531","4,687",186,**        ,268
"$50,000 or more      ",389,930,310,"32,138",353,"23,897",255,"1,204",389,"5,354",62,**        ,206
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90058,"1,168","2,852","1,399","20,189","1,031","33,288",250,"2,110",662,"12,109",204,**        ,176
"Under $10,000        ",370,767,366,"-36,019",282,"1,901",43,82,131,124,99,--        ,13
"$10,000 under $25,000",487,"1,260",663,"7,653",450,"7,021",56,15,234,279,62,--        ,24
"$25,000 under $50,000",196,555,284,"6,592",190,"6,408",66,23,182,495,22,--        ,54
"$50,000 or more      ",115,270,86,"41,963",109,"17,958",85,"1,990",115,"11,211",21,**        ,85
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
