,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
90041,"11,834","22,810","7,677","490,387","10,087","409,136","5,525","7,750","8,777","49,942","2,249",**        ,"4,637"
"Under $10,000        ","2,104","2,302",486,"7,576","1,440","8,089",554,601,478,84,506,--        ,143
"$10,000 under $25,000","3,047","5,125","1,599","52,752","2,500","41,196",915,"1,140","2,021","1,749",478,--        ,494
"$25,000 under $50,000","3,221","6,459","2,332","116,505","2,935","100,690","1,403","1,404","2,851","8,033",495,--        ,"1,156"
"$50,000 or more      ","3,462","8,924","3,260","313,554","3,212","259,161","2,653","4,605","3,427","40,076",770,**        ,"2,844"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90042,"23,885","51,125","20,716","736,161","21,042","642,972","8,047","7,478","14,731","57,482","4,139",**        ,"7,183"
"Under $10,000        ","4,676","6,629","2,158","21,288","3,407","19,353",785,561,883,135,"1,231",**        ,233
"$10,000 under $25,000","8,191","17,817","7,788","139,919","7,213","118,214","1,758","1,581","4,078","3,294","1,278",--        ,"1,007"
"$25,000 under $50,000","6,844","16,124","6,821","242,849","6,489","222,142","2,589","1,725","5,661","13,985",875,--        ,"2,659"
"$50,000 or more      ","4,174","10,555","3,949","332,105","3,933","283,263","2,915","3,611","4,109","40,068",755,**        ,"3,284"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90043,"17,593","35,161","14,184","616,779","14,731","498,347","6,187","6,296","10,951","50,336","3,010",**        ,"7,016"
"Under $10,000        ","3,223","4,729","1,717","14,963","2,349","14,232",480,369,488,173,775,--        ,228
"$10,000 under $25,000","5,540","11,060","4,823","94,013","4,538","74,616","1,160",908,"2,609","2,002",847,--        ,974
"$25,000 under $50,000","5,075","10,568","4,467","181,093","4,498","153,345","1,871","1,473","4,167","9,987",628,**        ,"2,497"
"$50,000 or more      ","3,755","8,804","3,177","326,710","3,346","256,154","2,676","3,546","3,687","38,174",760,**        ,"3,317"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90044,"27,363","63,585","31,143","609,596","24,131","534,596","5,121","2,583","11,952","25,832","4,141",**        ,"5,921"
"Under $10,000        ","6,472","11,512","5,074","36,695","4,986","29,238",532,247,740,136,"1,589",--        ,204
"$10,000 under $25,000","12,192","29,271","15,001","204,299","10,887","176,631","1,539",665,"4,296","3,008","1,682",**        ,"1,355"
"$25,000 under $50,000","6,798","17,633","8,801","235,215","6,469","216,710","1,946",883,"5,060","10,250",631,**        ,"2,836"
"$50,000 or more      ","1,901","5,169","2,267","133,387","1,789","112,017","1,104",788,"1,856","12,438",239,--        ,"1,526"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90045,"17,535","32,134","9,446","1,044,236","14,210","806,616","10,061","24,836","13,941","143,535","3,500",17,"8,361"
"Under $10,000        ","2,580","2,542",501,"1,333","1,621","9,804",990,"1,443",589,121,572,**        ,241
"$10,000 under $25,000","3,357","5,223","1,466","57,551","2,498","40,462","1,282","2,789","2,245","2,020",593,**        ,584
"$25,000 under $50,000","4,440","7,541","2,186","162,048","3,762","130,955","2,026","3,880","4,024","12,077",700,**        ,"1,621"
"$50,000 or more      ","7,158","16,828","5,293","823,304","6,329","625,395","5,763","16,724","7,083","129,317","1,635",*       17,"5,915"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90046,"25,701","34,123","4,686","1,397,785","21,129","1,051,991","12,304","35,029","20,100","236,042","8,111",17,"10,041"
"Under $10,000        ","5,068","5,296",463,"-17,815","3,075","19,222","1,822","2,608","1,052",223,"2,140",**        ,595
"$10,000 under $25,000","6,087","7,731","1,057","104,529","5,002","79,965","2,114","3,594","4,879","4,789","1,976",**        ,"1,165"
"$25,000 under $50,000","7,111","9,287","1,204","257,341","6,470","219,068","3,021","4,788","6,808","23,604","1,787",**        ,"2,478"
"$50,000 or more      ","7,435","11,809","1,962","1,053,730","6,582","733,736","5,347","24,039","7,361","207,426","2,208",*       17,"5,803"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90047,"19,342","39,685","16,982","578,389","16,541","484,468","6,160","4,485","11,427","35,947","2,726",**        ,"7,316"
"Under $10,000        ","3,547","5,493","2,115","17,555","2,668","15,869",536,390,512,87,760,**        ,226
"$10,000 under $25,000","6,605","13,550","6,108","112,332","5,447","89,138","1,324",781,"2,902","2,192",952,--        ,"1,171"
"$25,000 under $50,000","5,979","12,751","5,640","213,791","5,443","186,477","2,187","1,333","4,867","10,845",564,**        ,"3,131"
"$50,000 or more      ","3,211","7,891","3,119","234,711","2,983","192,984","2,113","1,981","3,146","22,823",450,**        ,"2,788"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90048,"12,425","17,548","2,807","759,028","9,205","538,573","7,286","39,695","9,849","137,708","3,773",13,"5,712"
"Under $10,000        ","2,175","2,288",196,"-33,860","1,074","7,919","1,038","7,041",405,109,859,*       13,335
"$10,000 under $25,000","2,555","3,288",432,"43,479","1,697","26,558","1,239","3,846","1,958","1,848",827,**        ,587
"$25,000 under $50,000","3,181","4,251",592,"116,726","2,621","89,117","1,643","5,179","3,017","10,606",816,**        ,"1,202"
"$50,000 or more      ","4,514","7,721","1,587","632,683","3,813","414,979","3,366","23,629","4,469","125,145","1,271",**        ,"3,588"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90049,"18,998","29,460","5,614","3,090,216","13,103","1,557,384","13,487","217,408","15,359","755,905","5,270",42,"11,373"
"Under $10,000        ","3,308","2,767",307,"-203,473","1,497","16,472","1,880","16,777",751,579,840,*       10,606
"$10,000 under $25,000","2,407","2,905",365,"40,926","1,580","24,422","1,317","3,843","1,768","1,782",655,**        ,669
"$25,000 under $50,000","3,417","4,346",499,"125,925","2,662","91,322","1,965","7,307","3,148","11,400",782,**        ,"1,391"
"$50,000 or more      ","9,866","19,442","4,443","3,126,838","7,364","1,425,168","8,325","189,481","9,692","742,144","2,993",32,"8,707"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90050,168,317,117,"4,689",136,"4,066",60,122,103,366,37,--        ,48
"Under $10,000        ",35,40,9,40,24,134,**        ,**        ,**        ,**          ,11,--        ,*       10
"$10,000 under $25,000",58,117,49,"1,025",41,778,*       20,*        8,*       35,*         25,16,--        ,**        
"$25,000 under $50,000",49,104,42,"1,743",45,"1,540",22,56,42,110,*       10,--        ,21
"$50,000 or more      ",26,56,17,"1,881",26,"1,614",18,58,26,231,**        ,--        ,17
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90051,578,"1,107",436,"27,768",411,"16,361",261,"2,026",353,"3,791",68,--        ,246
"Under $10,000        ",90,133,39,57,48,374,34,57,10,1,20,--        ,16
"$10,000 under $25,000",174,342,138,"2,991",126,"1,992",65,194,77,66,22,--        ,44
"$25,000 under $50,000",200,402,173,"7,356",170,"6,312",82,173,164,421,16,--        ,95
"$50,000 or more      ",114,230,86,"17,364",67,"7,683",80,"1,602",102,"3,303",10,--        ,91
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90053,300,521,178,"18,375",278,"15,844",168,210,270,"2,590",26,--        ,155
"Under $10,000        ",20,22,5,106,10,53,*       12,*       24,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",30,46,15,530,25,439,**        ,**        ,*       24,*         19,**        ,--        ,**        
"$25,000 under $50,000",96,168,70,"3,754",93,"3,674",44,12,92,317,*       26,--        ,*       40
"$50,000 or more      ",154,285,88,"13,985",150,"11,678",112,174,154,"2,254",**        ,--        ,115
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90054,143,342,161,"3,995",130,"3,693",44,74,85,231,25,--        ,32
"Under $10,000        ",21,47,22,137,16,106,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",57,139,66,998,51,883,*       16,*        3,*       30,*         21,*       25,--        ,**        
"$25,000 under $50,000",50,120,57,"1,848",49,"1,820",*       28,*       71,42,111,**        ,--        ,*       32
"$50,000 or more      ",15,36,16,"1,012",14,884,**        ,**        ,13,99,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90055,231,468,203,"43,401",183,"4,576",65,"8,932",116,"5,983",36,--        ,45
"Under $10,000        ",60,95,33,-866,40,775,**        ,**        ,**        ,**          ,12,--        ,*       12
"$10,000 under $25,000",101,213,100,"1,662",84,"1,258",*       33,*      100,*       54,*         75,*       24,--        ,**        
"$25,000 under $50,000",52,113,52,"1,767",44,"1,408",18,122,44,141,**        ,--        ,18
"$50,000 or more      ",18,47,18,"40,838",15,"1,135",14,"8,710",18,"5,767",**        ,--        ,15
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90056,"4,155","7,548","2,250","283,678","3,189","190,736","2,400","8,461","3,254","40,524",958,12,"2,412"
"Under $10,000        ",559,602,131,"-4,573",354,"2,581",194,306,102,31,127,**        ,83
"$10,000 under $25,000",740,"1,112",315,"12,743",523,"8,763",275,674,449,411,122,**        ,180
"$25,000 under $50,000","1,020","1,676",507,"37,452",813,"29,325",458,"1,030",908,"2,554",177,*       12,501
"$50,000 or more      ","1,836","4,158","1,297","238,056","1,499","150,067","1,473","6,451","1,795","37,528",532,**        ,"1,648"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90057,"11,599","24,534","10,280","238,120","9,915","206,753","2,054","2,314","5,544","13,265","2,367",**        ,"1,081"
"Under $10,000        ","3,183","5,087","1,740","16,722","2,155","12,393",330,269,403,53,"1,144",--        ,38
"$10,000 under $25,000","5,388","11,959","5,374","89,747","4,878","78,945",745,491,"2,569","2,014",833,--        ,242
"$25,000 under $50,000","2,419","5,925","2,561","82,103","2,317","76,373",652,560,"1,971","4,676",274,--        ,463
"$50,000 or more      ",609,"1,563",605,"49,548",565,"39,042",327,994,601,"6,522",116,**        ,338
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90058,"1,196","2,918","1,404","27,359","1,030","32,702",235,"3,526",510,"11,772",233,**        ,182
"Under $10,000        ",325,645,291,"-32,757",234,"2,983",40,884,40,5,103,--        ,13
"$10,000 under $25,000",528,"1,371",721,"8,806",474,"7,736",57,13,187,148,84,--        ,21
"$25,000 under $50,000",198,523,242,"6,884",187,"6,426",46,37,142,362,31,--        ,45
"$50,000 or more      ",145,379,150,"44,426",135,"15,557",92,"2,592",141,"11,257",15,**        ,103
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
