,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C, Schedule F  , Schedule A 
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90041,"11,936","24,721","7,713","472,485","10,197","401,243","5,767","10,761","9,033","52,344","2,249",**        ,"4,573"
"Under $10,000        ","2,101","2,534",471,"-2,532","1,495","8,276",559,678,517,112,435,--        ,132
"$10,000 under $25,000","3,148","5,933","1,701","53,980","2,579","42,453",984,"1,638","2,143","2,234",507,--        ,479
"$25,000 under $50,000","3,298","6,955","2,288","118,206","2,992","102,207","1,529","2,008","3,006","9,358",517,**        ,"1,199"
"$50,000 or more      ","3,389","9,299","3,253","302,831","3,131","248,307","2,695","6,437","3,367","40,640",790,**        ,"2,763"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90042,"23,784","52,467","20,147","722,082","21,058","627,655","8,370","12,279","15,205","63,046","3,903",**        ,"7,006"
"Under $10,000        ","4,870","7,464","2,361","22,689","3,662","20,518",802,794,889,253,"1,182",--        ,214
"$10,000 under $25,000","8,162","18,157","7,455","139,555","7,245","120,020","1,841","1,973","4,458","4,327","1,171",**        ,"1,016"
"$25,000 under $50,000","6,720","16,207","6,515","237,435","6,338","215,913","2,766","3,138","5,860","16,334",836,**        ,"2,602"
"$50,000 or more      ","4,032","10,639","3,816","322,403","3,813","271,204","2,961","6,374","3,998","42,132",714,**        ,"3,174"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90043,"17,749","37,755","13,841","602,814","15,046","497,779","6,427","9,888","11,536","55,143","2,874",**        ,"6,956"
"Under $10,000        ","3,446","5,510","1,939","7,482","2,564","14,586",516,485,589,116,800,--        ,205
"$10,000 under $25,000","5,475","11,657","4,676","93,004","4,544","74,659","1,170","1,212","2,817","2,745",730,--        ,952
"$25,000 under $50,000","5,135","11,184","4,233","182,488","4,610","156,528","1,999","2,311","4,481","12,051",598,**        ,"2,511"
"$50,000 or more      ","3,693","9,404","2,993","319,840","3,328","252,006","2,742","5,880","3,649","40,231",746,**        ,"3,288"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90044,"26,784","63,395","29,869","578,057","23,945","511,535","5,320","4,176","12,360","29,015","3,637",**        ,"5,677"
"Under $10,000        ","6,723","12,553","5,519","35,637","5,412","30,629",563,342,838,159,"1,470",--        ,196
"$10,000 under $25,000","11,934","29,067","14,313","198,480","10,786","174,542","1,668",936,"4,692","3,942","1,403",**        ,"1,347"
"$25,000 under $50,000","6,345","16,733","8,031","218,913","6,064","201,923","1,970","1,380","5,073","11,651",551,--        ,"2,713"
"$50,000 or more      ","1,782","5,042","2,006","125,027","1,683","104,441","1,119","1,518","1,757","13,263",213,**        ,"1,421"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90045,"17,715","35,734","9,333","1,048,314","14,413","802,121","10,547","35,461","14,402","151,490","3,431",22,"8,292"
"Under $10,000        ","2,582","2,801",474,"5,031","1,669","10,096",985,"1,376",691,161,555,**        ,237
"$10,000 under $25,000","3,464","6,227","1,530","59,953","2,628","43,826","1,415","3,752","2,405","2,719",585,**        ,585
"$25,000 under $50,000","4,452","8,408","2,166","163,057","3,759","131,644","2,199","5,866","4,145","14,281",644,**        ,"1,571"
"$50,000 or more      ","7,217","18,298","5,163","820,273","6,357","616,555","5,948","24,467","7,161","134,329","1,647",*       22,"5,899"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90046,"25,782","37,173","4,731","1,395,699","21,389","1,046,469","13,024","48,500","20,642","244,014","7,984",12,"10,152"
"Under $10,000        ","4,849","5,614",463,"-15,508","3,025","18,332","1,750","2,905","1,123",300,"2,008",**        ,534
"$10,000 under $25,000","6,069","8,460","1,094","104,387","5,067","80,934","2,271","4,421","4,975","5,932","1,923",**        ,"1,161"
"$25,000 under $50,000","7,290","10,098","1,221","263,878","6,600","224,844","3,350","7,407","7,049","27,101","1,818",*       12,"2,488"
"$50,000 or more      ","7,574","13,001","1,953","1,042,942","6,697","722,359","5,653","33,767","7,495","210,681","2,235",**        ,"5,969"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90047,"19,346","41,935","16,478","566,146","16,730","476,854","6,388","6,700","12,055","40,177","2,543",**        ,"7,257"
"Under $10,000        ","3,735","6,312","2,350","18,646","2,865","16,336",536,498,565,108,759,**        ,217
"$10,000 under $25,000","6,581","14,338","5,843","111,347","5,543","90,310","1,404","1,218","3,275","3,003",772,--        ,"1,201"
"$25,000 under $50,000","5,975","13,241","5,407","213,541","5,484","188,101","2,327","1,799","5,188","13,253",573,--        ,"3,176"
"$50,000 or more      ","3,055","8,044","2,878","222,612","2,838","182,107","2,121","3,185","3,027","23,813",439,**        ,"2,663"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90048,"12,725","20,579","2,852","880,600","9,423","619,994","7,788","52,461","10,313","173,820","3,784",12,"5,899"
"Under $10,000        ","2,198","2,712",189,"-27,056","1,113","8,509","1,046","2,333",497,173,861,*       12,350
"$10,000 under $25,000","2,571","3,940",473,"44,211","1,760","28,044","1,310","4,643","2,071","2,431",763,**        ,602
"$25,000 under $50,000","3,306","4,991",657,"121,207","2,707","91,820","1,830","7,343","3,133","12,247",867,--        ,"1,235"
"$50,000 or more      ","4,650","8,936","1,533","742,238","3,843","491,621","3,602","38,142","4,612","158,969","1,293",**        ,"3,712"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90049,"19,199","34,699","5,482","3,442,075","13,201","1,666,097","14,072","335,210","15,971","874,397","5,185",48,"11,662"
"Under $10,000        ","3,242","3,216",331,"-194,039","1,416","18,973","1,869","17,976",896,626,805,*       13,720
"$10,000 under $25,000","2,371","3,311",301,"40,885","1,587","24,782","1,384","4,350","1,867","2,387",611,**        ,636
"$25,000 under $50,000","3,465","5,001",458,"128,237","2,692","91,239","2,120","7,749","3,251","13,067",764,**        ,"1,381"
"$50,000 or more      ","10,121","23,171","4,392","3,466,992","7,506","1,531,103","8,699","305,135","9,957","858,317","3,005",35,"8,925"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90050,148,290,101,"4,027",117,"3,401",60,185,93,347,33,--        ,39
"Under $10,000        ",36,48,9,92,20,95,**        ,**        ,**        ,**          ,15,--        ,*       11
"$10,000 under $25,000",55,113,44,963,44,746,*       25,*       75,*       37,*         25,*       18,--        ,**        
"$25,000 under $50,000",36,80,32,"1,329",33,"1,198",19,73,35,104,**        ,--        ,13
"$50,000 or more      ",21,49,16,"1,643",20,"1,362",16,37,21,218,**        ,--        ,15
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90051,611,"1,322",496,"39,628",451,"17,224",266,"2,589",394,"6,858",84,--        ,241
"Under $10,000        ",107,187,65,71,66,394,30,42,13,3,28,--        ,11
"$10,000 under $25,000",188,421,169,"3,277",144,"2,414",63,216,96,99,26,--        ,44
"$25,000 under $50,000",203,460,196,"7,573",175,"6,471",81,375,181,510,19,--        ,94
"$50,000 or more      ",113,254,66,"28,707",66,"7,945",92,"1,956",104,"6,246",11,--        ,92
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90053,307,544,175,"18,234",281,"15,789",167,386,274,"2,657",30,--        ,156
"Under $10,000        ",22,28,8,127,13,89,*       13,*       28,**        ,**          ,*       10,--        ,--        
"$10,000 under $25,000",32,51,16,529,23,415,**        ,**        ,*       28,*         27,**        ,--        ,**        
"$25,000 under $50,000",103,185,75,"3,967",101,"3,927",40,38,96,359,*       20,--        ,*       41
"$50,000 or more      ",150,280,76,"13,611",144,"11,358",114,320,150,"2,271",**        ,--        ,115
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90054,167,377,164,"5,021",154,"4,659",55,145,107,392,22,--        ,45
"Under $10,000        ",20,25,4,72,15,147,**        ,**        ,**        ,**          ,**        ,--        ,*       10
"$10,000 under $25,000",62,150,64,"1,037",55,890,*       18,*        6,*       31,*         31,*       22,--        ,**        
"$25,000 under $50,000",58,140,69,"2,069",58,"2,018",22,7,50,129,**        ,--        ,21
"$50,000 or more      ",27,62,27,"1,843",26,"1,604",15,132,26,232,**        ,--        ,14
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90055,262,516,204,"27,801",211,"4,711",80,"4,279",160,"3,633",39,--        ,44
"Under $10,000        ",73,113,35,211,54,389,10,11,17,3,19,--        ,*       10
"$10,000 under $25,000",104,219,97,"1,662",87,"1,338",27,62,62,78,10,--        ,**        
"$25,000 under $50,000",65,133,55,"2,171",53,"1,741",29,119,61,206,10,--        ,20
"$50,000 or more      ",20,51,17,"23,757",17,"1,243",14,"4,087",20,"3,346",**        ,--        ,14
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90056,"4,102","8,615","2,176","287,924","3,177","190,839","2,458","12,463","3,299","43,256",914,10,"2,383"
"Under $10,000        ",550,665,138,"-1,630",359,"2,434",182,350,124,37,125,--        ,65
"$10,000 under $25,000",710,"1,284",322,"12,036",513,"8,334",271,729,467,472,113,*       10,164
"$25,000 under $50,000","1,011","1,887",484,"37,311",814,"28,826",484,"1,302",907,"2,909",161,--        ,503
"$50,000 or more      ","1,831","4,779","1,232","240,207","1,491","151,245","1,521","10,082","1,801","39,838",515,**        ,"1,651"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90057,"11,605","24,717","9,892","230,574","9,982","200,691","2,207","3,711","5,803","14,474","2,265",**        ,"1,019"
"Under $10,000        ","3,412","5,670","1,931","18,124","2,404","14,172",326,234,449,80,"1,121",--        ,41
"$10,000 under $25,000","5,264","11,726","5,016","87,074","4,787","76,852",793,912,"2,731","2,592",794,--        ,252
"$25,000 under $50,000","2,329","5,733","2,378","78,740","2,242","73,529",727,879,"2,027","5,433",238,--        ,418
"$50,000 or more      ",600,"1,588",567,"46,636",549,"36,138",361,"1,686",596,"6,369",112,**        ,308
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
90058,"1,200","2,985","1,441","16,010","1,051","33,093",239,"2,598",555,"9,556",210,**        ,183
"Under $10,000        ",336,710,351,"-35,311",254,"2,881",28,421,44,8,81,--        ,11
"$10,000 under $25,000",500,"1,304",673,"8,200",455,"7,346",53,30,194,190,72,--        ,25
"$25,000 under $50,000",227,604,292,"7,748",217,"7,347",63,22,182,492,38,--        ,49
"$50,000 or more      ",137,367,125,"35,373",125,"15,519",95,"2,125",135,"8,866",19,**        ,98
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
